carat,depth,table,price,x,y,z,volume_xyz,area_xy,area_xz,area_yz,price_per_carat,length_width_ratio,depth_ratio,table_depth_ratio,carat_per_volume,price_per_volume,mean_dimension,dimension_cv,class
1.01,62,58,4327 €,6.41,6.37,3.96,161.693532,40.8317,25.3836,25.2252,4284.158416,1.006279435,0.6197183099,0.935483871,0.006246384673,26.76050147,5.58,0.205309924,Premium
0.34,62.7,57,596 €,4.45,4.48,2.8,55.8208,19.936,12.46,12.544,1752.941176,0.9933035714,0.6270996641,0.9090909091,0.006090919514,10.67702362,3.91,0.2007631909,Ideal
0.9,60.9,57,3798 €,6.2,6.24,3.79,146.62752,38.688,23.498,23.6496,4220,0.9935897436,0.6093247588,0.9359605911,0.006138001925,25.90236812,5.41,0.2117614373,Ideal
0.55,61.7,54,1675 €,5.26,5.27,3.25,90.09065,27.7202,17.095,17.1275,3045.454545,0.9981024668,0.6172839506,0.8752025932,0.006104962058,18.59238445,4.593333333,0.2067972893,Ideal
0.4,61.6,56,1196 €,4.73,4.77,2.93,66.106953,22.5621,13.8589,13.9761,2990,0.9916142558,0.6168421053,0.9090909091,0.006050800738,18.09189421,4.143333333,0.2071065861,Ideal
0.36,60.4,58,851 €,4.64,4.6,2.79,59.54976,21.344,12.9456,12.834,2363.888889,1.008695652,0.6038961039,0.9602649007,0.006045364415,14.29056977,4.01,0.2151682838,Premium
1.03,62.9,59,7718 €,6.43,6.38,4.03,165.324302,41.0234,25.9129,25.7114,7493.203883,1.007836991,0.6291959407,0.9379968203,0.006230179033,46.68400173,5.613333333,0.1994842878,Premium
2.51,58.4,62,18037 €,8.87,8.79,5.15,401.531595,77.9673,45.6805,45.2685,7186.055777,1.009101251,0.5832389581,1.061643836,0.006251064751,44.92049997,7.603333333,0.2281993924,Ideal
0.7,60.6,57,2512 €,5.7,5.75,3.47,113.72925,32.775,19.779,19.9525,3588.571429,0.9913043478,0.6061135371,0.9405940594,0.006154968928,22.08754564,4.973333333,0.2137828068,Ideal
0.32,61.9,55,972 €,4.43,4.39,2.73,53.092221,19.4477,12.0939,11.9847,3037.5,1.009111617,0.619047619,0.8885298869,0.006027248323,18.30776678,3.85,0.2057475158,Ideal
0.41,61.8,58,755 €,4.75,4.76,2.94,66.4734,22.61,13.965,13.9944,1841.463415,0.9978991597,0.61829653,0.9385113269,0.006167880686,11.35792663,4.15,0.2061708301,Premium
0.4,62.3,56,1059 €,4.74,4.77,2.96,938.5702391,22.6098,14.0304,14.1192,2647.5,0.9937106918,0.6225026288,0.8988764045,0.005976839032,15.82368134,4.156666667,0.203590957,Ideal
1.51,61.6,60,10485 €,7.34,7.27,4.5,240.1281,53.3618,33.03,32.715,6943.708609,1.009628611,0.6160164271,0.974025974,0.006288310281,43.66419424,6.37,0.2076292704,Premium
0.48,62,54,2059 €,5,5.05,3.11,78.5275,25.25,15.55,15.7055,4289.583333,0.9900990099,0.6189054726,0.8709677419,0.006112508357,26.22011397,4.386666667,0.2058443177,Ideal
1.09,59.3,57,4303 €,6.79,6.74,4.01,1039.007704,45.7646,27.2279,27.0274,3947.706422,1.007418398,0.5927568367,0.9612141653,0.005939535118,23.44754093,5.846666667,0.2221573306,Premium
0.55,61.2,56,2079 €,5.33,5.28,3.25,91.4628,28.1424,17.3225,17.16,3780,1.009469697,0.6126295947,0.9150326797,0.006013373743,22.73055275,4.62,0.2097297236,Ideal
1.6,62,53,10011 €,7.57,7.56,4.69,268.404948,57.2292,35.5033,35.4564,6256.875,1.001322751,0.6199603437,0.8548387097,0.005961141968,37.29812015,6.606666667,0.2051403854,Ideal
2.04,60.7,61,18104 €,8.18,8.1,4.94,327.31452,66.258,40.4092,40.014,8874.509804,1.009876543,0.6068796069,1.004942339,0.006232537438,55.3107146,7.073333333,0.2133149828,Premium
1.21,61.7,56,6098 €,6.87,6.82,4.22,197.721348,46.8534,28.9914,28.7804,5039.669421,1.007331378,0.6165084003,0.9076175041,0.006119723602,30.84138391,5.97,0.207304056,Premium
1.25,62.8,57,4991 €,6.86,6.78,4.28,199.066224,46.5108,29.3608,29.0184,3992.8,1.01179941,0.6275659824,0.9076433121,0.006279317379,25.07205843,5.973333333,0.2005267,Premium
0.55,61.3,56,1611 €,5.28,5.33,3.25,91.4628,28.1424,17.16,17.3225,2929.090909,0.990619137,0.6126295947,0.9135399674,0.006013373743,17.61371836,4.62,0.2097297236,Ideal
1.04,61.9,54,4941 €,6.51,6.57,4.05,173.221335,42.7707,26.3655,26.6085,4750.961538,0.9908675799,0.619266055,0.8723747981,0.006003879372,28.52419998,5.71,0.2056134518,Ideal
0.4,61.6,57,800 €,4.71,4.74,2.91,877.2794477,22.3254,13.7061,13.7934,2000,0.9936708861,0.6158730159,0.9253246753,0.006156980151,12.3139603,4.12,0.2076909851,Ideal
0.3,61.7,62,506 €,4.27,4.25,2.63,47.727925,18.1475,11.2301,11.1775,1686.666667,1.004705882,0.617370892,1.004862237,0.006285628382,10.60175987,3.716666667,0.2067532059,Premium
0.3,60.7,57,863 €,4.34,4.39,2.65,50.48939,19.0526,11.501,11.6335,2876.666667,0.9886104784,0.6071019473,0.9390444811,0.005941842435,17.09270007,3.793333333,0.2131941311,Ideal
0.3,62.1,55,844 €,4.35,4.32,2.69,50.55048,18.792,11.7015,11.6208,2813.333333,1.006944444,0.6205305652,0.885668277,0.005934661748,16.69618172,3.786666667,0.204812627,Ideal
0.57,59.3,57,1942 €,5.42,5.45,3.23,95.41097,29.539,17.5066,17.6035,3407.017544,0.9944954128,0.5942962282,0.9612141653,0.005974155802,20.35405363,4.7,0.2211742808,Ideal
1.02,61.5,59,5250 €,6.4,6.45,3.95,163.056,41.28,25.28,25.4775,5147.058824,0.992248062,0.6147859922,0.9593495935,0.006255519576,32.19752723,5.6,0.208375846,Premium
1.01,62.3,58,4513 €,6.42,6.35,3.98,162.25266,40.767,25.5516,25.273,4468.316832,1.011023622,0.6233359436,0.9309791332,0.006224859426,27.81464415,5.583333333,0.2031202359,Premium
0.72,62.5,55,3629 €,5.71,5.74,3.58,117.335932,32.7754,20.4418,20.5492,5040.277778,0.9947735192,0.6253275109,0.88,0.006136227733,30.92829228,5.01,0.2018436859,Ideal
0.42,61.1,57,1221 €,4.84,4.82,2.95,68.81996,23.3288,14.278,14.219,2907.142857,1.004149378,0.6107660455,0.9328968903,0.006102880618,17.7419458,4.203333333,0.2108512554,Ideal
0.74,62.7,59,2553 €,5.78,5.73,3.61,119.561034,33.1194,20.8658,20.6853,3450,1.008726003,0.6272806255,0.9409888357,0.006189307463,21.35311075,5.04,0.2006683948,Premium
1.79,61.7,59,18419 €,7.85,7.74,4.81,1039.007704,60.759,37.7585,37.2294,10289.94413,1.014211886,0.6170622194,0.9562398703,0.006124876514,63.02463716,6.8,0.2070380727,Premium
0.3,62.6,59,675 €,4.3,4.26,2.68,49.09224,18.318,11.524,11.4168,2250,1.009389671,0.6261682243,0.9424920128,0.006110945437,13.74962723,3.746666667,0.201358716,Premium
1.21,61.6,61,4669 €,6.86,6.8,4.21,196.38808,46.648,28.8806,28.628,3858.677686,1.008823529,0.616398243,0.9902597403,0.006161270073,23.77435535,5.956666667,0.2073848998,Premium
1.15,62.5,58,4328 €,6.72,6.65,4.18,186.79584,44.688,28.0896,27.797,3763.478261,1.010526316,0.6252804787,0.928,0.00615645402,23.16968087,5.85,0.2019169341,Premium
0.49,62.5,58,1026 €,5.03,4.98,3.13,78.404622,25.0494,15.7439,15.5874,2093.877551,1.010040161,0.6253746254,0.928,0.006249631559,13.08596322,4.38,0.2018536866,Premium
2.04,61.9,58,18153 €,8.12,8.16,5.04,333.946368,66.2592,40.9248,41.1264,8898.529412,0.9950980392,0.6191646192,0.9369951535,0.006108765345,54.35902809,7.106666667,0.2056442661,Ideal
0.82,61.2,61,3211 €,5.98,5.95,3.65,129.87065,35.581,21.827,21.7175,3915.853659,1.005042017,0.6119027661,0.9967320261,0.006313974713,24.72460098,5.193333333,0.2101483034,Premium
0.56,61.9,56,2462 €,5.29,5.32,3.28,92.308384,28.1428,17.3512,17.4496,4396.428571,0.9943609023,0.6182846371,0.9046849758,0.006066621207,26.67146681,4.63,0.2061928118,Ideal
1.08,61.9,57,5791 €,6.58,6.64,4.09,178.697008,43.6912,26.9122,27.1576,5362.037037,0.9909638554,0.6187594554,0.9208400646,0.006043749764,32.40681008,5.77,0.2059258065,Ideal
0.39,62.1,54.7,1008 €,4.64,4.72,2.91,63.731328,21.9008,13.5024,13.7352,2584.615385,0.9830508475,0.6217948718,0.8808373591,0.006119439407,15.81639724,4.09,0.2041625794,Ideal
1.51,62.8,59,7553 €,7.28,7.2,4.55,238.4928,52.416,33.124,32.76,5001.986755,1.011111111,0.6284530387,0.9394904459,0.006331428035,31.66971917,6.343333333,0.1999735168,Premium
0.42,unknown,54,760 €,4.82,4.84,3,69.9864,23.3288,14.46,14.52,1809.52381,0.9958677686,0.6211180124,0.8695652174,0.006001165941,10.85925265,4.22,0.2044333914,Ideal
0.36,62.1,59,1013 €,4.59,4.55,2.84,59.31198,20.8845,13.0356,12.922,2813.888889,1.008791209,0.6214442013,0.9500805153,0.006069600104,17.07918029,3.993333333,0.204263764,Premium
1.2,62.4,57,8596 €,6.74,6.82,4.23,194.439564,45.9668,28.5102,28.8486,7163.333333,0.9882697947,0.6238938053,0.9134615385,0.006171583475,44.20910962,5.93,0.2027866983,Ideal
1.08,62.5,57,7625 €,6.52,6.57,4.09,175.200876,42.8364,26.6668,26.8713,7060.185185,0.9923896499,0.6249045073,0.912,0.00616435274,43.52147189,5.726666667,0.2021207395,Ideal
0.32,61.3,55,698 €,4.4,4.44,2.71,52.94256,19.536,11.924,12.0324,2181.25,0.990990991,0.6131221719,0.8972267537,0.006044286487,13.1840999,3.85,0.2094200308,Ideal
0.32,62.1,55,900 €,4.43,4.39,2.74,53.286698,19.4477,12.1382,12.0286,2812.5,1.009111617,0.6213151927,0.885668277,0.006005251067,16.88976862,3.853333333,0.2043464269,Ideal
1.08,61.7,59,4740 €,6.56,6.6,4.06,175.78176,43.296,26.6336,26.796,4388.888889,0.9939393939,0.6170212766,0.9562398703,0.006143982174,26.9652551,5.74,0.2069776352,Premium
1,60.4,61,1932 €,6.39,6.32,3.84,155.077632,40.3848,24.5376,24.2688,1932,1.011075949,0.6042486231,1.009933775,0.00644838322,12.45827638,5.516666667,0.2149716137,Premium
1.2,62.3,60,3871 €,6.78,6.71,4.2,191.07396,45.4938,28.476,28.182,3225.833333,1.010432191,0.6226834692,0.963081862,0.006280290627,20.25917085,5.896666667,0.2035157964,Premium
0.41,60.3,58,1107 €,4.85,4.8,2.91,67.7448,23.28,14.1135,13.968,2700,1.010416667,0.6031088083,0.9618573798,0.006052125034,16.34073759,4.186666667,0.2156776449,Premium
1.37,61.6,59,7951 €,7.11,7.04,4.36,218.237184,50.0544,30.9996,30.6944,5803.649635,1.009943182,0.616254417,0.9577922078,0.00627757367,36.43283814,6.17,0.2074849722,Premium
0.59,61.8,60,1789 €,5.39,5.33,3.31,95.091997,28.7287,17.8409,17.6423,3032.20339,1.011257036,0.6175373134,0.9708737864,0.006204517926,18.81336029,4.676666667,0.2067048442,Premium
0.71,61,59,2571 €,5.72,5.69,3.48,113.262864,32.5468,19.9056,19.8012,3621.126761,1.005272408,0.6099912358,0.9672131148,0.006268603626,22.69940834,4.963333333,0.2113391326,Premium
1.01,62.8,57,4054 €,6.41,6.36,4.01,163.478076,40.7676,25.7041,25.5036,4013.861386,1.007861635,0.6280344558,0.9076433121,0.006178198476,24.7984323,5.593333333,0.2001975808,Premium
0.7,61,59,40816.5 €,5.68,5.7,3.47,112.34472,32.376,19.7096,19.779,4005.714286,0.9964912281,0.6098418278,0.9672131148,0.006230822419,24.95889437,4.95,0.2114242197,Ideal
0.75,61.8,56,3336 €,5.84,5.87,3.62,124.096496,34.2808,21.1408,21.2494,4448,0.9948892675,0.6182749787,0.9061488673,0.006043683941,26.88230617,5.11,0.2061957508,Ideal
0.34,62,56,646 €,4.46,4.48,2.77,55.346816,19.9808,12.3542,12.4096,1900,0.9955357143,0.6196868009,0.9032258065,0.006143081474,11.6718548,3.903333333,0.2053192004,Ideal
1.01,59.2,60,6533 €,6.54,6.51,3.86,164.341044,42.5754,25.2444,25.1286,6468.316832,1.004608295,0.5915708812,1.013513514,0.00614575626,39.75269866,5.636666667,0.2228893103,Premium
1.53,60.3,57,11713 €,7.45,7.52,4.51,252.66824,56.024,33.5995,33.9152,7655.555556,0.9906914894,0.6025384102,0.9452736318,0.006055371265,46.35723113,6.493333333,0.2160245761,Ideal
1.52,59.4,59,11206 €,7.49,7.45,4.44,247.75422,55.8005,33.2556,33.078,7372.368421,1.005369128,0.59437751,0.9932659933,0.006135112451,45.2303093,6.46,0.2211221428,Premium
0.72,61.4,58,3137 €,5.75,5.78,3.54,117.6519,33.235,20.355,20.4612,4356.944444,0.9948096886,0.6140503036,0.9446254072,0.006119748172,26.6634028,5.023333333,0.208814843,Premium
0.76,62.3,55,40816.5 €,5.88,5.84,3.65,125.33808,34.3392,21.462,21.316,3190.789474,1.006849315,0.6228668942,0.8828250401,0.006063600145,19.34767151,5.123333333,0.2033699349,Premium
0.42,61.7,56,1040 €,4.83,4.79,2.97,68.713029,23.1357,14.3451,14.2263,2476.190476,1.008350731,0.6174636175,0.9076175041,0.006112377901,15.13541195,4.196666667,0.2067207363,Ideal
0.9,61.6,58,4032 €,6.26,6.18,3.83,148.170444,38.6868,23.9758,23.6694,4480,1.012944984,0.615755627,0.9415584416,0.006074085868,27.21190469,5.423333333,0.2078297632,Premium
1.01,60.8,61,4525 €,6.47,6.43,3.92,163.080232,41.6021,25.3624,25.2056,4480.19802,1.00622084,0.607751938,1.003289474,0.006193270561,27.74707851,5.606666667,0.2127405282,Premium
1.5,61.3,57,5593 €,7.36,7.39,4.52,245.844608,54.3904,33.2672,33.4028,3728.666667,0.9959404601,0.6128813559,0.9298531811,0.006101415086,22.75014305,6.423333333,0.2095353864,Ideal
1.07,61.6,57,7593 €,6.59,6.55,4.05,174.816225,43.1645,26.6895,26.5275,7096.261682,1.00610687,0.6164383562,0.9253246753,0.006120713338,43.43418353,5.73,0.2073388528,Premium
1.01,60.5,57,4955 €,6.55,6.48,3.94,167.22936,42.444,25.807,25.5312,4905.940594,1.010802469,0.6047582502,0.9421487603,0.006039609313,29.6299645,5.656666667,0.214649909,Premium
0.44,61.5,58,990 €,4.95,4.87,3.02,72.80163,24.1065,14.949,14.7074,2250,1.016427105,0.6150712831,0.9430894309,0.006043820722,13.59859662,4.28,0.2083067645,Premium
0.6,61.5,52,1814 €,5.5,5.43,3.36,100.3464,29.865,18.48,18.2448,3023.333333,1.012891344,0.6148215919,0.8455284553,0.005979287747,18.07737996,4.763333333,0.2084082429,Premium
1.29,60.7,61,7802 €,7.1,7.01,4.28,213.01988,49.771,30.388,30.0028,6048.062016,1.012838802,0.6066619419,1.004942339,0.006055772823,36.62568958,6.13,0.2134850637,Premium
1.02,62.3,56,7175 €,6.39,6.54,4,167.1624,41.7906,25.56,26.16,7034.313725,0.9770642202,0.618716164,0.8988764045,0.006101850655,42.92233182,5.643333333,0.206194555,Ideal
0.32,61.2,59,702 €,4.4,4.43,2.7,52.6284,19.492,11.88,11.961,2193.75,0.993227991,0.6115515289,0.9640522876,0.006080367254,13.33880566,3.843333333,0.2103776714,Premium
2.09,61.4,56,16704 €,8.23,8.27,5.06,344.394226,68.0621,41.6438,41.8462,7992.344498,0.9951632406,0.6133333333,0.9120521173,0.006068626714,48.50255532,7.186666667,0.2092582214,Ideal
1.22,61.8,58,6372 €,6.84,6.92,4.25,201.1644,47.3328,29.07,29.41,5222.95082,0.9884393064,0.6177325581,0.9385113269,0.006064691367,31.67558475,6.003333333,0.2065892272,Ideal
0.3,62.1,60,776 €,4.3,4.24,2.65,48.3148,18.232,11.395,11.236,2586.666667,1.014150943,0.6206088993,0.9661835749,0.006209277488,16.0613311,3.73,0.2048439839,Premium
0.52,61.3,55,1401 €,5.2,5.24,3.2,87.1936,27.248,16.64,16.768,2694.230769,0.9923664122,0.6130268199,0.8972267537,0.005963740458,16.06769304,4.546666667,0.2094671135,Ideal
0.28,61.6,56,586 €,4.18,4.2,2.58,45.29448,17.556,10.7844,10.836,2092.857143,0.9952380952,0.61575179,0.9090909091,0.006181768728,12.93755884,3.653333333,0.207756897,Ideal
1.61,61.4,62,7745 €,7.54,7.48,4.62,260.564304,56.3992,34.8348,34.5576,4810.559006,1.00802139,0.6151797603,1.009771987,0.006178897014,29.72394868,6.546666667,0.2081332872,Premium
0.57,61.9,57,2217 €,5.31,5.35,3.3,93.74805,28.4085,17.523,17.655,3889.473684,0.9925233645,0.6191369606,0.9208400646,0.006080126467,23.64849189,4.653333333,0.2056784739,Ideal
1.13,61.6,56,11115 €,6.69,6.71,4.13,185.395287,44.8899,27.6297,27.7123,9836.283186,0.9970193741,0.6164179104,0.9090909091,0.006095084823,59.95298036,5.843333333,0.2073366455,Ideal
0.41,61,59,755 €,4.78,4.82,2.93,67.506028,23.0396,14.0054,14.1226,1841.463415,0.9917012448,0.6104166667,0.9672131148,0.006073531685,11.1841864,4.176666667,0.211096016,Premium
2.06,61,59,14982 €,8.24,8.21,5.02,339.605008,67.6504,41.3648,41.2142,7272.815534,1.00365408,0.6103343465,0.9672131148,0.006065870501,44.11595721,7.156666667,0.2111179966,Premium
0.31,61.7,55,642 €,4.35,4.37,2.69,51.135555,19.0095,11.7015,11.7553,2070.967742,0.995423341,0.6169724771,0.8914100486,0.006062318088,12.5548652,3.803333333,0.2069994453,Ideal
1.33,60.7,62,5288 €,7.12,7.07,4.31,216.958504,50.3384,30.6872,30.4717,3975.93985,1.007072136,0.6074700493,1.021416804,0.006130204511,24.3733244,6.166666667,0.2129222055,Premium
0.42,61.8,56,1621 €,4.82,4.79,2.97,68.570766,23.0878,14.3154,14.2263,3859.52381,1.006263048,0.6181061394,0.9061488673,0.006125059183,23.63981175,4.193333333,0.2063069937,Ideal
1.57,62.6,58,9847 €,7.4,7.36,4.62,251.62368,54.464,34.188,34.0032,6271.974522,1.005434783,0.6260162602,0.9265175719,0.006239476348,39.13383669,6.46,0.2014208905,Premium
0.33,61.6,56,854 €,4.46,4.44,2.74,54.258576,19.8024,12.2204,12.1656,2587.878788,1.004504505,0.6157303371,0.9090909091,0.00608198785,15.73944735,3.88,0.2077688352,Ideal
0.51,62.4,59,2559 €,5.07,5.12,3.18,82.547712,25.9584,16.1226,16.2816,5017.647059,0.990234375,0.624141315,0.9455128205,0.006178245134,31.00025353,4.456666667,0.2026111608,Ideal
0.41,60.6,59,1082 €,4.84,4.8,2.92,67.83744,23.232,14.1328,14.016,2639.02439,1.008333333,0.6058091286,0.9735973597,0.006043860146,15.94989434,4.186666667,0.2139691342,Premium
0.34,62.4,57,477 €,4.47,4.5,2.8,56.322,20.115,12.516,12.6,1402.941176,0.9933333333,0.624303233,0.9134615385,0.006036717446,8.469159476,3.923333333,0.2024836957,Ideal
0.72,61.8,55,2650 €,5.75,5.78,3.56,118.3166,33.235,20.47,20.5768,3680.555556,0.9948096886,0.6175195143,0.8899676375,0.006085367565,22.3975334,5.03,0.2066638409,Ideal
0.52,62.9,58,1105 €,5.14,5.04,3.2,82.89792,25.9056,16.448,16.128,2125,1.01984127,0.6286836935,0.9220985692,0.006272774998,13.32964687,4.46,0.1999751974,Premium
0.74,61.7,55,3746 €,5.85,5.79,3.59,121.598685,33.8715,21.0015,20.7861,5062.162162,1.010362694,0.616838488,0.8914100486,0.006085592126,30.8062542,5.076666667,0.207127529,Ideal
1.01,61.7,60,3818 €,6.4,6.34,3.93,159.46368,40.576,25.152,24.9162,3780.19802,1.009463722,0.6169544741,0.9724473258,0.006333730665,23.94275612,5.556666667,0.2070463982,Premium
1.52,61.9,57,10129 €,7.37,7.33,4.55,245.800555,54.0221,33.5335,33.3515,6663.815789,1.005457026,0.619047619,0.9208400646,0.006183875378,41.20820639,6.416666667,0.2057195329,Ideal
0.33,62.3,59,,4.39,4.44,2.75,53.6019,19.4916,12.0725,12.21,1490.909091,0.9887387387,0.6228765572,0.9470304976,0.006156498184,9.17877911,3.86,0.2034077494,Premium
0.41,61,57,836 €,4.82,4.79,2.93,67.647254,23.0878,14.1226,14.0347,2039.02439,1.006263048,0.6097814776,0.9344262295,0.006060852078,12.35822521,4.18,0.2114756759,Ideal
1.54,62.2,59,15983 €,7.41,7.37,4.6,251.21382,54.6117,34.086,33.902,10378.57143,1.005427408,0.6224627876,0.9485530547,0.006130235988,63.62309207,6.46,0.203609905,Premium
1.11,60.7,56,4882 €,6.73,6.68,4.07,182.972548,44.9564,27.3911,27.1876,4398.198198,1.00748503,0.6070096943,0.9225700165,0.006066483809,26.68159816,5.826666667,0.2132125779,Premium
1.22,62.4,58,5997 €,6.82,6.77,4.24,195.766736,46.1714,28.9168,28.7048,4915.57377,1.007385524,0.6239882266,0.9294871795,0.006231906528,30.63339627,5.943333333,0.2026828115,Premium
0.3,61.7,55,911 €,4.36,4.33,2.68,50.595184,18.8788,11.6848,11.6044,3036.666667,1.006928406,0.6168009206,0.8914100486,0.005929418104,18.00566631,3.79,0.207119809,Ideal
0.41,60.3,60,863 €,4.81,4.84,2.91,67.745964,23.2804,13.9971,14.0844,2104.878049,0.9938016529,0.6031088083,0.9950248756,0.006052021047,12.73876625,4.186666667,0.2156423728,Premium
1.38,62.4,58,10850 €,7.14,7.09,4.44,224.764344,50.6226,31.7016,31.4796,7862.318841,1.007052186,0.6240337316,0.9294871795,0.006139763876,48.2727812,6.223333333,0.2026522165,Premium
0.71,61.6,57,2175 €,5.74,5.79,3.55,117.98283,33.2346,20.377,20.5545,3063.380282,0.9913644214,0.6157849089,0.9253246753,0.006017824797,18.43488582,5.026666667,0.2077640285,Ideal
1.03,60.7,60,4384 €,6.61,6.53,3.99,172.221567,43.1633,26.3739,26.0547,4256.31068,1.012251149,0.6073059361,0.9884678748,0.005980667915,25.45558072,5.71,0.2130756743,Premium
0.92,61.7,57,3181 €,6.21,6.26,3.85,149.66721,38.8746,23.9085,24.101,3457.608696,0.9920127796,0.6174819567,0.9238249595,0.006146971003,21.25382039,5.44,0.2067068138,Ideal
0.36,61.8,59,537 €,4.55,4.57,2.82,58.63767,20.7935,12.831,12.8874,1491.666667,0.9956236324,0.6184210526,0.9546925566,0.006139398104,9.157935505,3.98,0.206101634,Premium
1.11,61.6,61,4177 €,6.66,6.61,4.09,180.052434,44.0226,27.2394,27.0349,3763.063063,1.007564297,0.6164280332,0.9902597403,0.00616487084,23.19879775,5.786666667,0.20735567,Premium
2.02,60.1,59,17099 €,8.29,8.21,4.96,337.582064,68.0609,41.1184,40.7216,8464.851485,1.009744214,0.6012121212,0.9816971714,0.005983730226,50.65138769,7.153333333,0.2168590005,Premium
1.01,61.5,56,9503 €,6.45,6.49,3.98,166.60479,41.8605,25.671,25.8302,9408.910891,0.9938366718,0.6151468315,0.9105691057,0.006062250671,57.03917636,5.64,0.2081402203,Ideal
0.47,62.4,57,1865 €,4.97,5,3.11,77.2835,24.85,15.4567,15.55,3968.085106,0.994,0.6238716148,0.9134615385,0.006081505108,24.13192984,4.36,0.2027450287,Ideal
1.5,59.6,60,15478 €,7.49,7.41,4.44,246.423996,55.5009,33.2556,32.9004,10318.66667,1.010796221,0.5959731544,1.006711409,0.00608706954,62.81044156,6.446666667,0.2201608214,Premium
0.71,61.3,58,2169 €,5.76,5.82,3.55,119.00736,33.5232,20.448,20.661,3054.929577,0.9896907216,0.6131260794,0.9461663948,0.005966017564,18.22576352,5.043333333,0.2094309703,Premium
1.1,58.4,60,7399 €,6.85,6.81,3.99,186.127515,46.6485,27.3315,27.1719,6726.363636,1.005873715,0.5841874085,1.02739726,0.005909926858,39.75231711,5.883333333,0.2275731039,Premium
0.3,62.3,58,684 €,4.29,4.32,2.68,49.667904,18.5328,11.4972,11.5776,2280,0.9930555556,0.6225319396,0.9309791332,0.00604011798,13.771469,3.763333333,0.2035775679,Premium
1,60.5,59,5396 €,6.45,6.4,3.89,,41.28,25.0905,24.896,5396,1.0078125,0.6054474708,0.9752066116,0.006227456607,33.60335585,5.58,0.2141908214,Premium
0.57,62,58,1763 €,5.38,5.33,3.32,95.202328,28.6754,17.8616,17.6956,3092.982456,1.009380863,0.6199813259,0.935483871,0.005987248547,18.51845472,4.676666667,0.2051729178,Premium
0.56,61.3,56,1625 €,5.32,5.27,3.25,91.1183,28.0364,17.29,17.1275,2901.785714,1.009487666,0.6137865911,0.9135399674,0.00614585654,17.83395871,4.613333333,0.2090111985,Ideal
0.72,61.6,57,2602 €,5.73,5.76,3.54,116.836992,33.0048,20.2842,20.3904,3613.888889,0.9947916667,0.6161879896,0.9253246753,0.006162431844,22.27034397,5.01,0.2074888462,Ideal
0.3,61.4,60,776 €,4.3,4.27,2.63,48.28943,18.361,11.309,11.2301,2586.666667,1.007025761,0.6137689615,0.9771986971,0.00621253968,16.06976931,3.733333333,0.2090010558,Premium
2.71,60.4,59,17146 €,9.13,9.03,5.48,451.792572,82.4439,50.0324,49.4844,6326.937269,1.011074197,0.6035242291,0.9768211921,0.005998327923,37.95104449,7.88,0.2154247779,Premium
1.51,60.6,58,10411 €,7.42,7.36,4.48,244.658176,54.6112,33.2416,32.9728,6894.701987,1.008152174,0.6062246279,0.9570957096,0.006171876308,42.55324784,6.42,0.2137080733,Premium
2.05,60.2,59,18784 €,8.28,8.33,5,344.862,68.9724,41.4,41.65,9162.926829,0.993997599,0.6020469597,0.9800664452,0.005944406748,54.46816408,7.203333333,0.2163061992,Premium
1.04,62.6,55,4948 €,6.49,6.42,4.04,168.329832,41.6658,26.2196,25.9368,4757.692308,1.010903427,0.6258714175,0.8785942492,0.006178346331,29.39467082,5.65,0.2015576174,Premium
0.8,61.5,55,4740 €,5.95,5.99,3.68,131.15704,35.6405,21.896,22.0432,5925,0.9933222037,0.6164154104,0.8943089431,0.006099558209,36.13988239,5.206666667,0.207357207,Ideal
1.2,62.5,56,3931 €,6.8,6.7,4.22,192.2632,45.56,28.696,28.274,3275.833333,1.014925373,0.6251851852,0.896,0.00624144402,20.44593037,5.906666667,0.2020347554,Ideal
1.53,61.9,58,8289 €,7.38,7.42,4.58,250.798968,54.7596,33.8004,33.9836,5417.647059,0.9946091644,0.6189189189,0.9369951535,0.006100503571,33.05037523,6.46,0.2057989232,Ideal
0.25,61.5,56,445 €,4.05,4.08,2.5,41.31,16.524,10.125,10.2,1780,0.9926470588,0.6150061501,0.9105691057,0.006051803437,10.77221012,3.543333333,0.2082360476,Ideal
0.41,61.9,59,1061 €,4.77,4.73,2.94,66.332574,22.5621,14.0238,13.9062,2587.804878,1.00845666,0.6189473684,0.9531502423,0.006180975278,15.99515797,4.146666667,0.2058034811,Premium
0.3,59.5,56,778 €,4.41,4.37,2.61,50.299137,19.2717,11.5101,11.4057,2593.333333,1.009153318,0.5945330296,0.9411764706,0.005964317042,15.4674622,3.796666667,0.2210515186,Ideal
0.24,61.8,57,536 €,4.02,3.97,2.47,39.419718,15.9594,9.9294,9.8059,2233.333333,1.012594458,0.6182728411,0.9223300971,0.006088323615,13.59725607,3.486666667,0.2062662429,Ideal
1.01,59.8,60,,6.53,6.57,3.92,168.176232,42.9021,25.5976,25.7544,5197.029703,0.9939117199,0.5984732824,1.003344482,0.006005604882,31.21130696,5.673333333,0.2185490182,Premium
0.32,61.7,59,730 €,4.37,4.41,2.71,52.226307,19.2717,11.8427,11.9511,2281.25,0.9909297052,0.6173120729,0.9562398703,0.006127180312,13.97763009,3.83,0.2068219154,Premium
0.57,62.5,55,1645 €,5.33,5.27,3.31,92.974921,28.0891,17.6423,17.4437,2885.964912,1.011385199,0.6245283019,0.88,0.0061306855,17.69294324,4.636666667,0.2023899509,Premium
